,Location,Price,Name,area,Feature2,Feature3,Feature4,Feature5,Feature6,Feature10
244,"Địa chỉ: Đường Thái Thị Bôi, Phường An Khê, Quận Thanh Khê, Đà Nẵng",2.8 triệu,Nhà trọ quận thanh khê 24m2. Gác lững gỗ 10m2. Gần trung tâm chợ siêu thị trường học bệnh viện,24m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 2, 09:01 22/02/2021","Ngày hết hạn: Thứ 7, 09:01 27/02/2021",
245,"Địa chỉ: Đường Nguyễn Xuân Khoát, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",1.5 triệu,"Cho thuê phòng trọ (Nữ) đường Nguyễn Xuân Khoát, Quận Sơn Trà",15m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Nữ,Gói tin: Tin thường,"Ngày đăng: Chủ Nhật, 16:54 21/02/2021","Ngày hết hạn: Thứ 3, 16:54 23/03/2021",
246,"Địa chỉ: 31 Đường Nguyễn Khuyến, Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng",2.5 triệu,"Cho thuê mặt bằng, phòng trọ tại 31 Nguyễn khuyến Đà Nẵng Liên Chiểu Đà Nẵng",25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 18:06 20/02/2021","Ngày hết hạn: Thứ 7, 18:06 27/02/2021",
247,"Địa chỉ: K58/h01/32 Đường Võ Văn Tần, Phường Chính Gián, Quận Thanh Khê, Đà Nẵng",1.8 triệu,Phòng trọ mới xây đường Võ Văn Tần,20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 4, 15:20 17/02/2021","Ngày hết hạn: Thứ 2, 15:20 22/02/2021",
248,"Địa chỉ: 718/5 Trần Cao Vân, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng",500.000 đ,Nhà biệt thự cho thuê phòng trọ,50m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Nữ,Gói tin: Tin thường,"Ngày đăng: Thứ 2, 17:03 15/02/2021","Ngày hết hạn: Thứ 7, 17:03 20/02/2021",
249,"Địa chỉ: 30 Đường Phan Thúc Duyện, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1.2 triệu,️GÓC CHO THUÊ PHÒNG TRỌ ĐƯỜNG NGUYỄN VĂN THOẠI️,25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Chủ Nhật, 10:16 14/02/2021","Ngày hết hạn: Chủ Nhật, 10:16 21/02/2021",
250,"Địa chỉ: 30 Đường Phan Thúc Duyện, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1.2 triệu,️CHO THUÊ PHÒNG TRỌ ĐƯỜNG NGUYỄN VĂN THOẠI️,25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Chủ Nhật, 10:12 14/02/2021","Ngày hết hạn: Thứ 6, 10:12 19/02/2021",
251,"Địa chỉ: 186 Phạm Như Xương, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng",1.3 triệu,Phòng trọ gia đình Liên Chiểu 40 m2,40m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 09:15 30/01/2021","Ngày hết hạn: Thứ 5, 09:15 04/02/2021",
252,"Địa chỉ: 44 Trần Khánh Dư, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",3.5 triệu,"Còn 1 phòng cho thuê, ưu tiên người ở lâu dài.",30m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 4, 19:46 27/01/2021","Ngày hết hạn: Thứ 2, 19:46 01/02/2021",
253,"Địa chỉ: 139 Chu Huy Mân, Phường Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng",2 triệu,Cho Thuê Phòng Trọ Sạch Sẽ và An Toàn,20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 4, 16:05 27/01/2021","Ngày hết hạn: Thứ 2, 16:05 01/02/2021",
254,"Địa chỉ: 28 Bàu Trảng 4 Bàu Trảng 5, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng",1.8 triệu,Mình đang có 1 phòng trọ cho thuê diện tích: 20m2 có cả gác lửng,20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 21:37 23/01/2021","Ngày hết hạn: Thứ 5, 21:37 28/01/2021",
255,"Địa chỉ: Trưng Nữ Vương, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng",1.8 triệu,Cho thuê phòng trọ phù hợp cho người độc thân hoặc sinh viên,20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 17:08 23/01/2021","Ngày hết hạn: Thứ 5, 17:08 28/01/2021",
256,"Địa chỉ: Đường Ngô Quyền, Phường Mân Thái, Quận Sơn Trà, Đà Nẵng",2 triệu,"Phòng trọ 27m2, có ban công, thoáng mát",27m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 3, 08:21 19/01/2021","Ngày hết hạn: Chủ Nhật, 08:21 24/01/2021",
257,"Địa chỉ: Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",1.7 triệu,"Cho thuê phòng trọ 78 phước lý 10, phòng rộng, mới, sạch sẽ",20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 6, 10:14 15/01/2021","Ngày hết hạn: Thứ 4, 10:14 20/01/2021",
258,"Địa chỉ: 2 3/2, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng",3 triệu,"Cho thuê phòng trọ sạch đẹp ngay trung tâm, đường 3 tháng 2, Hải Châu chỉ với 3tr/tháng",20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 4, 09:49 13/01/2021","Ngày hết hạn: Thứ 2, 09:49 18/01/2021",
259,"Địa chỉ: 35 Đường Tạ Hiện, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",3 triệu,PHÒNG TRỌ ĐƯỜNG TẠ HIỆN - QUẬN HẢI CHÂU ĐÀ NẴNG,25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 3, 22:10 12/01/2021","Ngày hết hạn: Chủ Nhật, 22:10 17/01/2021",
260,"Địa chỉ: 356/89/32 Hoàng Diệu, Phường Bình Thuận, Quận Hải Châu, Đà Nẵng",1.1 triệu,Cho thuê phòng trọ giá rẻ trung tâm Đà Nẵng,13m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 3, 14:01 12/01/2021","Ngày hết hạn: Chủ Nhật, 14:01 17/01/2021",
261,"Địa chỉ: 138/9 Phan Thanh, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng",3 triệu,Cho thuê nhà trọ gần Đại học Duy Tân - Bệnh viện Hoàn Mỹ,28m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 2, 09:42 11/01/2021","Ngày hết hạn: Thứ 7, 09:42 16/01/2021",
262,"Địa chỉ: 502 504 Nguyễn Hữu Thọ, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",2.3 triệu,"Cho thuê phòng trọ giá rẻ gần ĐH Đông Á, Kiến Trúc, Ngoại Ngữ, chợ Hòa Cường",25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Chủ Nhật, 11:05 10/01/2021","Ngày hết hạn: Thứ 3, 13:03 12/01/2021",
263,"Địa chỉ: Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng",1.4 triệu,Cho thuê phòng trọ 24m2 gần chợ Hòa Cầm,24m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Chủ Nhật, 09:43 10/01/2021","Ngày hết hạn: Thứ 6, 09:43 15/01/2021",
264,"Địa chỉ: 502 504 Đường Nguyễn Hữu Thọ, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",2.5 triệu,"Cho thuê phòng trọ cực giá rẻ Nguyễn Hữu Thọ, Đà Nẵng",35m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 5, 12:44 07/01/2021","Ngày hết hạn: Thứ 2, 11:10 11/01/2021",
265,"Địa chỉ: K215/108 Hà Huy Tập, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng",3 triệu,Nhà trọ cao cấp cho gia đình hoặc sinh viên.,30m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 5, 12:27 07/01/2021","Ngày hết hạn: Thứ 3, 12:27 12/01/2021",
266,"Địa chỉ: 79 Nguyễn Sơn Đường Nguyễn Sơn, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",1.7 triệu,"Phòng trọ cho thuê gần Lotte mart, ĐH Kiến trúc, Đông Á",18m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 3, 16:53 05/01/2021","Ngày hết hạn: Chủ Nhật, 16:53 10/01/2021",
267,"Địa chỉ: Trưng Nữ Vương, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng",3 triệu,"Cần cho thuê phòng rộng đẹp thoáng mát ở Trưng Nữ Vương, Q.Hải Châu",25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Chủ Nhật, 20:55 03/01/2021","Ngày hết hạn: Thứ 6, 20:55 08/01/2021",
268,"Địa chỉ: 100 Đường Hoài Thanh, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",1.3 triệu,"Homstay, phòng trọ giá sẻ thnhachs hợp cho những người thich không gian sống 1 mình",8m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 18:17 02/01/2021","Ngày hết hạn: Thứ 5, 18:17 07/01/2021",
269,"Địa chỉ: Cách Mạng Tháng Tám, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng",1.5 triệu,Cho thuê phòng trọ đường CMT8 quận Cẩm Lệ 25m2,25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 5, 10:45 31/12/2020","Ngày hết hạn: Chủ Nhật, 10:45 10/01/2021",
270,"Địa chỉ: Phố Thi Sách, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng",2.5 triệu,"Cho thuê phòng trọ rộng rãi, an ninh ngay trung tâm Đà Nẵng",30m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Chủ Nhật, 20:03 27/12/2020","Ngày hết hạn: Thứ 4, 20:03 06/01/2021",
271,"Địa chỉ: 38 - 40 Phố Lương Định Của, Quận Cẩm Lệ, Đà Nẵng",1.7 triệu,"Cho thuê phòng trọ mới đẹp, Đủ nội thất, cửa sổ thoáng mát",25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Chủ Nhật, 11:26 27/12/2020","Ngày hết hạn: Chủ Nhật, 11:26 03/01/2021",
272,"Địa chỉ: K814A/30/3 Đường Trần Cao Vân, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng",3 triệu,Cho thuê phòng trọ mới xây đầy đủ tiện nghi,30m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 5, 09:34 24/12/2020","Ngày hết hạn: Thứ 3, 09:34 29/12/2020",
273,"Địa chỉ: 27 Đường Lê Văn An, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",1.5 triệu,Cho thuê phòng trọ 25m2 ở gần CMT8 Đà Nẵng,25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Nam,Gói tin: Tin thường,"Ngày đăng: Thứ 4, 14:54 23/12/2020","Ngày hết hạn: Thứ 2, 14:54 28/12/2020",
274,"Địa chỉ: 146 Đường Bùi Vịnh, Phường Hòa Phát, Quận Cẩm Lệ, Đà Nẵng",2 triệu,"Phòng trọ mới xây sạch sẽ, có gác lững. Khu an ninh tốt",20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 6, 13:50 18/12/2020","Ngày hết hạn: Thứ 2, 13:50 21/12/2020",
275,"Địa chỉ: Đường Nguyễn Tri Phương, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng",1.8 triệu,Phòng trọ 20m2 đường Nguyễn Tri Phương ĐN,20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 4, 20:04 16/12/2020","Ngày hết hạn: Thứ 2, 20:04 21/12/2020",
276,"Địa chỉ: K43/3C Đường Mẹ Nhu, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng",2 triệu,Phòng trọ 20m2 có gác lửng cao quận Thanh Khê,20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 4, 11:00 16/12/2020","Ngày hết hạn: Thứ 2, 11:00 21/12/2020",
277,"Địa chỉ: 12/9 Phố Lý Thường Kiệt, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng",2.3 triệu,"Phòng trọ 25m²,đường Lý Thường Kiệt,Q.Hải Châu, TP. Đà Nẵng.",25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 3, 11:02 15/12/2020","Ngày hết hạn: Chủ Nhật, 11:02 20/12/2020",
278,"Địa chỉ: Đường Hoàng Diệu, Phường Bình Hiên, Quận Hải Châu, Đà Nẵng",3 triệu,Phòng trọ trung tâm quận Hải Châu,16m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 2, 20:14 14/12/2020","Ngày hết hạn: Thứ 7, 20:14 19/12/2020",
279,"Địa chỉ: 814 Đường Trần Cao Vân, Phường Thanh Khê Đông, Quận Thanh Khê, Đà Nẵng",2.2 triệu,Phòng trọ cho thuê đầy đủ tiện nghi,20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 13:40 12/12/2020","Ngày hết hạn: Thứ 5, 13:40 17/12/2020",
280,"Địa chỉ: 20 Đường Cẩm Bắc 3, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng",1.2 triệu,"Cho thuê phòng trọ giá rẻ tại khu Hòa Thọ Đông, Cẩm Lệ",16m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 5, 15:31 10/12/2020","Ngày hết hạn: Thứ 3, 15:31 15/12/2020",
281,"Địa chỉ: k664/09 Đường Trưng Nữ Vương, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng",1 triệu,"CHO THUÊ PHÒNG TRỌ ĐẢM BẢO AN NINH, GIÁ RẺ",25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 4, 15:45 09/12/2020","Ngày hết hạn: Thứ 2, 15:45 14/12/2020",
282,"Địa chỉ: Đường Trần Văn Thành, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",1.5 triệu,Cho thuê nhà trọ đường Trần Văn Thành (gần đường Hồ Xuân Hương),15m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Chủ Nhật, 17:40 06/12/2020","Ngày hết hạn: Chủ Nhật, 17:40 13/12/2020",
283,"Địa chỉ: Quận Sơn Trà, Đà Nẵng",2.5 triệu,"Phòng cho thuê full nội thất đường Phan Huy Thực, quận Sơn Trà. Giá 2,5tr",25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 15:08 05/12/2020","Ngày hết hạn: Thứ 5, 15:08 10/12/2020",
284,"Địa chỉ: 40 Đường Nguyễn Hữu Cầu, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",1.6 triệu,Cho thuê nhà cấp 4 nguyên căn đường Nguyễn Hữu Cầu,135m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 09:49 05/12/2020","Ngày hết hạn: Thứ 5, 09:49 10/12/2020",
285,"Địa chỉ: K78/H02/02 Đường Lê Thanh Nghị, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",3 triệu,CHO THUÊ PHÒNG TRỌ và CĂN HỘ CAO CẤP GẦN CHỢ NGUYỄN TRỊ PHƯƠNG GIÁ RẺ 3tr/3ng,25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 3, 01:12 01/12/2020","Ngày hết hạn: Chủ Nhật, 01:12 06/12/2020",
286,"Địa chỉ: Đường Lương Văn Can, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",2.8 triệu,"Cho thuê phòng gia đình Đường Lương Văn Can. Gần ĐH Đông Á,Kiến Trúc.",35m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 18:21 28/11/2020","Ngày hết hạn: Thứ 5, 18:21 03/12/2020",
287,"Địa chỉ: Đường Phan Huy Thực., Phường Nại Hiên Đông, Quận Sơn Trà, Đà Nẵng",2.5 triệu,"Phòng cho thuê Full nội thất 25m2 đường Phan Huy Thực, quận Sơn Trà",25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 15:29 28/11/2020","Ngày hết hạn: Thứ 7, 15:29 05/12/2020",
288,"Địa chỉ: Đường Lê Thanh Nghị, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",3 triệu,"CHO THUÊ PHÒNG TRỌ và CĂN HỘ CAO CẤP MỚI XÂY GẦN CÁC TRƯỜNG ĐẠI HỌC ĐÔNG Á, KIẾN TRÚC",30m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 6, 23:00 27/11/2020","Ngày hết hạn: Thứ 4, 23:00 02/12/2020",
289,"Địa chỉ: Đường Bàu Mạc 12, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng",1.2 triệu,Cho thuê 2 phòng trọ tại đường Bàu Mạc 12,14m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 6, 05:53 27/11/2020","Ngày hết hạn: Thứ 4, 05:53 02/12/2020",
290,"Địa chỉ: Đường Nguyễn Phước Thái, Phường An Khê, Quận Thanh Khê, Đà Nẵng",7 triệu,NEW! Cho thuê căn hộ ở và mặt bằng kinh doanh với giá rẻ!,34m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 4, 22:55 25/11/2020","Ngày hết hạn: Thứ 2, 22:55 30/11/2020",
291,"Địa chỉ: Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",1.8 triệu,"Cho thuê trọ điều hoà, nam nữ ở chung giá Covid",16m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 4, 08:43 25/11/2020","Ngày hết hạn: Thứ 2, 08:43 30/11/2020",
292,"Địa chỉ: 390/4 Đường Hoàng Diệu, Phường Bình Thuận, Quận Hải Châu, Đà Nẵng",2.5 triệu,"Cho thuê phòng trọ 390/4 Hoàng Diệu, Bình Thuận, Đà Nẵng",40m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Nữ,Gói tin: Tin thường,"Ngày đăng: Thứ 3, 12:57 24/11/2020","Ngày hết hạn: Thứ 3, 12:57 08/12/2020",
293,"Địa chỉ: 26 Đường Phong Bắc 9, Phường Hòa Thọ Đông, Quận Cẩm Lệ, Đà Nẵng",1.3 triệu,"Cho thuê phòng trọ giá rẻ, Cho thuê phòng trọ giá rẻ",22m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 21:09 21/11/2020","Ngày hết hạn: Thứ 5, 21:09 26/11/2020",
294,"Địa chỉ: 68 Đường Nguyễn Đình Chiểu, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",2.5 triệu,Còn 1 phòng trọ 30m5 Giá 2tr5 có gác lững và nơi nấu nướng,30m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 5, 15:10 19/11/2020","Ngày hết hạn: Thứ 3, 15:10 24/11/2020",
295,"Địa chỉ: d38 Đường An Thượng 34, Phường Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",4 triệu,"Căn hộ gần biển Mỹ Khê, đh Kinh tế, cao đẳng nghề, cầu Trần Thị Lý.",35m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 4, 16:09 18/11/2020","Ngày hết hạn: Thứ 7, 16:36 21/11/2020",
296,"Địa chỉ: 06 Đường Tạ Hiện, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",2.7 triệu,"Còn 1 phòng duy nhất 50m2 rộng rãi thoáng mát, gần chợ Hoà Cường",50m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Nữ,Gói tin: Tin thường,"Ngày đăng: Thứ 7, 21:07 14/11/2020","Ngày hết hạn: Thứ 5, 21:07 19/11/2020",
297,"Địa chỉ: K318/H20/4 Đường Núi Thành, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",1.3 triệu,Cho thuê phòng trọ kiệt núi thành - Đà Nẵng,16m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 6, 10:42 13/11/2020","Ngày hết hạn: Thứ 4, 10:42 18/11/2020",
298,"Địa chỉ: Phường Hòa Quý, Quận Ngũ Hành Sơn, Đà Nẵng",2 triệu,"Cho thuê phòng trọ giá 2tr, đầy đủ tiện nghi, chỉ cần vào ở",20m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 4, 09:04 11/11/2020","Ngày hết hạn: Thứ 2, 09:04 16/11/2020",
299,"Địa chỉ: Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",1.8 triệu,Nhà trọ mới xây sắp hoàn thiện khu làng đại học,25m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 3, 20:00 10/11/2020","Ngày hết hạn: Chủ Nhật, 20:00 15/11/2020",
300,"Địa chỉ: K21/H09/12 Đường Dũng Sĩ Thanh Khê, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng",1 triệu,[SÁT BÊN CTY DỆT 29/3] GẠCH MEN TƯỜNG SẠCH SẼ - WC TRONG - WIFI FREE - GIỜ GIẤC TỰ DO,16m2,"Loại tin rao: Phòng trọ, nhà trọ",Đối tượng thuê: Tất cả,Gói tin: Tin thường,"Ngày đăng: Thứ 3, 09:32 10/11/2020","Ngày hết hạn: Chủ Nhật, 09:32 15/11/2020",
